time	[adp]	[atp]	[dummy_S]	[fba__adp]	[fba__atp]	[fba__fru16bp]	[fba__glc]	[fba__pg2]	[fba__pyr]	[glc]	[pyr]	EX_adp	EX_atp	EX_glc	EX_pyr	fba__R1	fba__R2	fba__R3	fba__RATP	update__update_adp	update__update_atp	update__update_glc	update__update_pyr	bounds__fbalb_EX_adp	bounds__fbalb_EX_atp	bounds__fbalb_EX_glc	bounds__fbalb_EX_pyr	dt	fba__ub_RATP	fba__ub_default	fba__zero	lb_EX_adp	lb_EX_atp	lb_EX_glc	lb_EX_pyr	pEX_adp	pEX_atp	pEX_glc	pEX_pyr	ub_EX_adp	ub_EX_atp	ub_EX_glc	ub_EX_pyr
2520.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2540.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2560.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2580.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2600.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2620.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2640.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2660.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2680.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2700.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2720.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2740.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2760.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2780.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2800.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2820.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2840.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2860.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2880.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2900.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2920.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2940.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2960.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
2980.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3000.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3020.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3040.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3060.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3080.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3100.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3120.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3140.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3160.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3180.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3200.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3220.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3240.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3260.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3280.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3300.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3320.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3340.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3360.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3380.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3400.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3420.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3440.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3460.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3480.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3500.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3520.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3540.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3560.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3580.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
3600.0	2.9999999999999996	6.516055056637882e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1000.0	-1000.0	-1000.0	-1000.0	0.1	0.001	1000.0	0.0	-29.999999999999993	-6.516055056637882e-15	-50.0	0.0	0.0	0.0	0.0	0.0	1000.0	1000.0	1000.0	1000.0
